l2,percep,p-norm,item
0.004685276187956333,0.08862341940402985,3209.572509765625,3209.665771484375
0.0046512046828866005,0.08710089325904846,3209.270751953125,3209.362548828125
0.004659199621528387,0.08660668134689331,3208.98095703125,3209.072265625
0.004692481830716133,0.08696934580802917,3208.701904296875,3208.79345703125
0.004608200863003731,0.08539795130491257,3208.432373046875,3208.5224609375
0.004579584579914808,0.08585705608129501,3208.172119140625,3208.262451171875
0.004568648524582386,0.08469152450561523,3207.919189453125,3208.008544921875
0.004499125760048628,0.08476225286722183,3207.67333984375,3207.7626953125
0.004559197463095188,0.0857614278793335,3207.43408203125,3207.5244140625
0.004483851604163647,0.08475430309772491,3207.200927734375,3207.290283203125
0.004484053701162338,0.0829131081700325,3206.9716796875,3207.05908203125
0.004453218542039394,0.08280642330646515,3206.747314453125,3206.83447265625
0.004531931132078171,0.08440646529197693,3206.527587890625,3206.616455078125
0.004428468644618988,0.08376707881689072,3206.3125,3206.400634765625
0.004403142258524895,0.08173958957195282,3206.100341796875,3206.1865234375
0.004502763040363789,0.0827282965183258,3205.891845703125,3205.97900390625
0.004438201896846294,0.08137119561433792,3205.68603515625,3205.771728515625
0.004402969032526016,0.08109189569950104,3205.483642578125,3205.569091796875
0.004318511579185724,0.08171699941158295,3205.283447265625,3205.369384765625
0.004354630596935749,0.08090169727802277,3205.086181640625,3205.17138671875
0.004291373770684004,0.08046994358301163,3204.8916015625,3204.976318359375
0.004294387996196747,0.08092041313648224,3204.7001953125,3204.785400390625
0.004336842801421881,0.08015665411949158,3204.510986328125,3204.595458984375
0.004252597689628601,0.08003248274326324,3204.3251953125,3204.409423828125
0.00433453731238842,0.07974161207675934,3204.141357421875,3204.225341796875
0.004254402592778206,0.08023986965417862,3203.9609375,3204.04541015625
0.004228654783219099,0.07812630385160446,3203.7822265625,3203.864501953125
0.0041982801631093025,0.07828199118375778,3203.606689453125,3203.689208984375
0.004235152155160904,0.0781993642449379,3203.433349609375,3203.515869140625
0.004214038141071796,0.07873889803886414,3203.263427734375,3203.346435546875
0.004254506900906563,0.07805214077234268,3203.0947265625,3203.177001953125
0.004143324680626392,0.07669331878423691,3202.928955078125,3203.009765625
0.004152226261794567,0.07939286530017853,3202.765380859375,3202.848876953125
0.00415472686290741,0.07802139967679977,3202.6044921875,3202.686767578125
0.004129678010940552,0.07771740108728409,3202.445068359375,3202.52685546875
0.004061582963913679,0.07702451944351196,3202.28857421875,3202.36962890625
0.004099023994058371,0.07790213823318481,3202.133544921875,3202.215576171875
0.0041349781677126884,0.07663606852293015,3201.981689453125,3202.0625
0.004059406463056803,0.07661621272563934,3201.831298828125,3201.911865234375
0.004084952175617218,0.07689671963453293,3201.6826171875,3201.763671875
0.004118102602660656,0.07611500471830368,3201.537109375,3201.617431640625
0.004025211092084646,0.07676047086715698,3201.393310546875,3201.47412109375
0.004012745805084705,0.07455351948738098,3201.252197265625,3201.330810546875
0.004063630010932684,0.0765613541007042,3201.112060546875,3201.192626953125
0.004066267982125282,0.07563887536525726,3200.974609375,3201.05419921875
0.0039894916117191315,0.07543230056762695,3200.8388671875,3200.918212890625
0.004034047480672598,0.0760573074221611,3200.7041015625,3200.7841796875
0.004005701281130314,0.07498030364513397,3200.57275390625,3200.65185546875
0.003990950994193554,0.0733446553349495,3200.44189453125,3200.519287109375
0.004014662466943264,0.07443667203187943,3200.3134765625,3200.391845703125
0.004012152552604675,0.0750388503074646,3200.1865234375,3200.265625
0.004012845456600189,0.07303597033023834,3200.060791015625,3200.137939453125
0.003999647218734026,0.07233898341655731,3199.9375,3200.013916015625
0.003968625329434872,0.07496248930692673,3199.81494140625,3199.893798828125
0.003969778306782246,0.07235920429229736,3199.694580078125,3199.77099609375
0.0039058495312929153,0.07207614928483963,3199.5751953125,3199.651123046875
0.003950823098421097,0.07273691147565842,3199.457763671875,3199.534423828125
0.003969454672187567,0.07224594056606293,3199.34130859375,3199.41748046875
0.003937761299312115,0.07226604968309402,3199.22607421875,3199.30224609375
0.003914281260222197,0.07152950018644333,3199.113037109375,3199.1884765625
0.003943318035453558,0.0718778446316719,3199.00146484375,3199.077392578125
0.003858750220388174,0.0719987154006958,3198.890380859375,3198.96630859375
0.0038683933671563864,0.07280194759368896,3198.781494140625,3198.858154296875
0.0039041254203766584,0.0700802356004715,3198.67333984375,3198.747314453125
0.0038857068866491318,0.07216348499059677,3198.566650390625,3198.642578125
0.0038736476562917233,0.07038723677396774,3198.46142578125,3198.53564453125
0.0038723552133888006,0.07090392708778381,3198.357666015625,3198.432373046875
0.0038474404718726873,0.07130658626556396,3198.254638671875,3198.329833984375
0.0038959633093327284,0.06989879906177521,3198.15283203125,3198.2265625
0.0038706976920366287,0.0708186998963356,3198.052490234375,3198.127197265625
0.003851199522614479,0.07129546999931335,3197.952880859375,3198.028076171875
0.0038393642753362656,0.07204514741897583,3197.8544921875,3197.930419921875
0.0038580293767154217,0.07004329562187195,3197.75732421875,3197.831298828125
0.0038332657422870398,0.07116065919399261,3197.66064453125,3197.735595703125
0.003832274116575718,0.06923747062683105,3197.5654296875,3197.638427734375
0.0038751233369112015,0.06978510320186615,3197.470703125,3197.54443359375
0.003837324446067214,0.06991992890834808,3197.376953125,3197.45068359375
0.0038415896706283092,0.06942376494407654,3197.28466796875,3197.35791015625
0.0038661379367113113,0.06840170919895172,3197.193359375,3197.265625
0.0037827268242836,0.06868414580821991,3197.102294921875,3197.1748046875
0.0038513001054525375,0.0677725300192833,3197.0126953125,3197.084228515625
0.0037825671024620533,0.06721420586109161,3196.923583984375,3196.99462890625
0.003782503306865692,0.06822478771209717,3196.83544921875,3196.907470703125
0.00377329858019948,0.06840592622756958,3196.748046875,3196.8203125
0.00377670768648386,0.06745462864637375,3196.661865234375,3196.733154296875
0.0037326000165194273,0.06693346053361893,3196.57666015625,3196.647216796875
0.003753295633941889,0.06834086775779724,3196.491943359375,3196.56396484375
0.0037643674295395613,0.06808877736330032,3196.408203125,3196.47998046875
0.0036863028071820736,0.06817863136529922,3196.325439453125,3196.397216796875
0.003726066555827856,0.06711821258068085,3196.243408203125,3196.314208984375
0.0037047131918370724,0.06680826097726822,3196.161865234375,3196.232421875
0.0036634313873946667,0.06809371709823608,3196.0810546875,3196.15283203125
0.0037118743639439344,0.06836371123790741,3196.00146484375,3196.073486328125
0.0037364396266639233,0.06785871833562851,3195.921875,3195.993408203125
0.003644588403403759,0.06655309349298477,3195.843505859375,3195.913818359375
0.0036906579043716192,0.0670066773891449,3195.765380859375,3195.836181640625
0.0036583589389920235,0.0658772885799408,3195.688720703125,3195.75830078125
0.0036443397402763367,0.06591310352087021,3195.61181640625,3195.681396484375
0.0036393101327121258,0.06516928225755692,3195.536376953125,3195.605224609375
0.0036540504079312086,0.06542814522981644,3195.461181640625,3195.5302734375
0.003633379004895687,0.06769606471061707,3195.386962890625,3195.458251953125
0.003646155819296837,0.06619353592395782,3195.312744140625,3195.382568359375
0.0036288059782236814,0.06535381823778152,3195.2392578125,3195.308349609375
0.0036431336775422096,0.06497283279895782,3195.1669921875,3195.235595703125
0.0036164529155939817,0.06558147072792053,3195.094970703125,3195.1640625
0.0035798395983874798,0.06506708264350891,3195.023193359375,3195.091796875
0.0036323729436844587,0.06472426652908325,3194.952392578125,3195.020751953125
0.0036582695320248604,0.06728944927453995,3194.882568359375,3194.95361328125
0.003607562743127346,0.06523542106151581,3194.812744140625,3194.881591796875
0.003618465503677726,0.06580851972103119,3194.74365234375,3194.81298828125
0.0036269433330744505,0.06697659194469452,3194.67529296875,3194.745849609375
0.0035413492005318403,0.06419125199317932,3194.607177734375,3194.6748046875
0.0035754027776420116,0.06488284468650818,3194.53955078125,3194.60791015625
0.0035827159881591797,0.06614953279495239,3194.47265625,3194.54248046875
0.003558102995157242,0.06297529488801956,3194.40576171875,3194.472412109375
0.0035878228954970837,0.06503437459468842,3194.33935546875,3194.407958984375
0.0035367216914892197,0.06528471410274506,3194.273681640625,3194.342529296875
0.003545412328094244,0.06340459734201431,3194.20849609375,3194.275390625
0.0035306541249156,0.06378056108951569,3194.143310546875,3194.210693359375
0.003511696122586727,0.06243870407342911,3194.078857421875,3194.144775390625
0.003503065323457122,0.06330560147762299,3194.01513671875,3194.08203125
0.003524246159940958,0.06385612487792969,3193.951416015625,3194.018798828125
0.0034988033585250378,0.062239356338977814,3193.888427734375,3193.9541015625
0.0035075489431619644,0.06346951425075531,3193.825439453125,3193.892333984375
0.0034701828844845295,0.061365414410829544,3193.763671875,3193.82861328125
0.0034779361449182034,0.06291850656270981,3193.70166015625,3193.76806640625
0.0034932743292301893,0.06285613030195236,3193.640380859375,3193.706787109375
0.0034987374674528837,0.06201277673244476,3193.57958984375,3193.64501953125
0.0034769107587635517,0.062212176620960236,3193.51904296875,3193.584716796875
0.0034574950113892555,0.06278906762599945,3193.459228515625,3193.525390625
0.003459466155618429,0.062334731221199036,3193.3994140625,3193.465087890625
0.0034763074945658445,0.06174137070775032,3193.340576171875,3193.40576171875
0.0034525699447840452,0.06356459856033325,3193.28173828125,3193.348876953125
0.0033805686980485916,0.061754316091537476,3193.223388671875,3193.28857421875
0.0034134681336581707,0.06124831736087799,3193.165771484375,3193.23046875
0.0034174094907939434,0.061931509524583817,3193.108154296875,3193.173583984375
0.0034164588432759047,0.06124522164463997,3193.051513671875,3193.1162109375
0.003369315294548869,0.06088440492749214,3192.994384765625,3193.05859375
0.0033493018709123135,0.06041951850056648,3192.937744140625,3193.00146484375
0.0033864988945424557,0.06213352084159851,3192.882080078125,3192.947509765625
0.0033869948238134384,0.06127398461103439,3192.82666015625,3192.891357421875
0.003393065184354782,0.06006068363785744,3192.771484375,3192.8349609375
0.0034026000648736954,0.06036057323217392,3192.71630859375,3192.780029296875
0.00335321924649179,0.06108628958463669,3192.661865234375,3192.726318359375
0.0034205883275717497,0.06075082719326019,3192.60791015625,3192.672119140625
0.003378420602530241,0.061135366559028625,3192.55419921875,3192.61865234375
0.0033897149842232466,0.06013304740190506,3192.501220703125,3192.564697265625
0.003342917189002037,0.06124477460980415,3192.4482421875,3192.512939453125
0.0033640104811638594,0.05993350222706795,3192.3955078125,3192.458740234375
0.003424678696319461,0.061111900955438614,3192.343994140625,3192.408447265625
0.003369191661477089,0.06139392405748367,3192.292236328125,3192.35693359375
0.003353006672114134,0.06062738224864006,3192.241455078125,3192.305419921875
0.003347755176946521,0.0603155680000782,3192.190185546875,3192.25390625
0.0033946314360946417,0.06092686206102371,3192.137939453125,3192.2021484375
0.0033756084740161896,0.06094268336892128,3192.085205078125,3192.1494140625
0.0033517617266625166,0.05914376303553581,3192.03173828125,3192.09423828125
0.0033777193166315556,0.060149695724248886,3191.978759765625,3192.042236328125
