l2,percep,p-norm,item
0.034969352185726166,0.30705738067626953,5424.57666015625,5424.91845703125
0.03313485532999039,0.28060632944107056,5259.56689453125,5259.880859375
0.031766146421432495,0.26820123195648193,5105.02685546875,5105.32666015625
0.030283134430646896,0.2570539116859436,4960.58544921875,4960.87255859375
0.028960300609469414,0.2438690960407257,4825.5693359375,4825.84228515625
0.02798667550086975,0.23650741577148438,4699.4140625,4699.6787109375
0.02683214843273163,0.2340349406003952,4581.21484375,4581.4755859375
0.025937553495168686,0.22856029868125916,4470.11865234375,4470.373046875
0.025090083479881287,0.22303733229637146,4365.42138671875,4365.66943359375
0.02451653778553009,0.2196025252342224,4266.21728515625,4266.46142578125
0.023759139701724052,0.21629388630390167,4171.80126953125,4172.04150390625
0.023395007476210594,0.2107745110988617,4081.6162109375,4081.850341796875
0.022754384204745293,0.20373332500457764,3995.20068359375,3995.42724609375
0.022414352744817734,0.2027396559715271,3912.2939453125,3912.51904296875
0.022131813690066338,0.20010431110858917,3832.84521484375,3833.0673828125
0.021398480981588364,0.1972559094429016,3756.88916015625,3757.10791015625
0.020870327949523926,0.19264891743659973,3684.406494140625,3684.6201171875
0.020554685965180397,0.19114355742931366,3615.339599609375,3615.55126953125
0.020091351121664047,0.18721936643123627,3549.8115234375,3550.018798828125
0.01985323429107666,0.18487927317619324,3487.894775390625,3488.099609375
0.019336987286806107,0.1807638704776764,3429.535400390625,3429.735595703125
0.01928820088505745,0.17949002981185913,3374.62548828125,3374.82421875
0.01886005513370037,0.17698530852794647,3323.052734375,3323.24853515625
0.018522439524531364,0.1759648621082306,3274.626220703125,3274.82080078125
0.018214086070656776,0.1732652485370636,3229.116943359375,3229.308349609375
0.018033284693956375,0.17094895243644714,3186.313720703125,3186.502685546875
0.01765354536473751,0.16676141321659088,3145.826416015625,3146.0107421875
0.017446130514144897,0.16651983559131622,3107.49951171875,3107.68359375
0.017240600660443306,0.16327112913131714,3071.222900390625,3071.4033203125
0.017167817801237106,0.16336321830749512,3036.831298828125,3037.01171875
0.016775116324424744,0.16056028008460999,3004.235107421875,3004.412353515625
0.016553860157728195,0.16086594760417938,2973.1787109375,2973.356201171875
0.016466978937387466,0.15666823089122772,2943.51220703125,2943.685302734375
0.016356294974684715,0.15776583552360535,2915.119140625,2915.293212890625
0.016133610159158707,0.15382996201515198,2887.872802734375,2888.042724609375
0.01597888395190239,0.1538468599319458,2861.71142578125,2861.88134765625
0.015794290229678154,0.15168297290802002,2836.56787109375,2836.7353515625
0.01580595038831234,0.14903369545936584,2812.40576171875,2812.570556640625
0.015602616593241692,0.148734912276268,2789.2314453125,2789.395751953125
0.015405802987515926,0.14801861345767975,2766.952880859375,2767.1162109375
0.015393408946692944,0.1474132537841797,2745.53662109375,2745.699462890625
0.015341967344284058,0.14678314328193665,2724.9775390625,2725.1396484375
0.015367468819022179,0.14671427011489868,2705.28076171875,2705.44287109375
0.015106698498129845,0.14406168460845947,2686.3330078125,2686.4921875
0.014968184754252434,0.14326757192611694,2668.109130859375,2668.267333984375
0.014875995926558971,0.14124497771263123,2650.6015625,2650.757568359375
0.014945432543754578,0.14216282963752747,2633.877685546875,2634.034912109375
0.014650925062596798,0.1418483555316925,2617.8134765625,2617.969970703125
0.014505620114505291,0.1418742537498474,2602.390625,2602.547119140625
0.014407484792172909,0.1382424533367157,2587.6572265625,2587.809814453125
0.014366338960826397,0.13770481944084167,2573.533447265625,2573.685546875
0.014262072741985321,0.137291818857193,2560.004638671875,2560.15625
0.014203816652297974,0.13658356666564941,2547.068603515625,2547.219482421875
0.014059401117265224,0.135463684797287,2534.74169921875,2534.89111328125
0.014062367379665375,0.13468891382217407,2523.015625,2523.164306640625
0.014036434702575207,0.1350744366645813,2511.88134765625,2512.030517578125
0.013834966346621513,0.1319684237241745,2501.3564453125,2501.502197265625
0.013748856261372566,0.13499709963798523,2491.387451171875,2491.5361328125
0.013646930456161499,0.1352166086435318,2481.957275390625,2482.106201171875
0.013629498891532421,0.13353805243968964,2473.03955078125,2473.186767578125
0.01351365726441145,0.13107873499393463,2464.614013671875,2464.758544921875
0.013372725807130337,0.12872545421123505,2456.66064453125,2456.802734375
0.013458264991641045,0.1320100724697113,2449.158447265625,2449.303955078125
0.013337469659745693,0.1304466724395752,2442.07470703125,2442.218505859375
0.013460254296660423,0.1287120282649994,2435.386962890625,2435.529052734375
0.013355615548789501,0.1268625408411026,2429.08349609375,2429.2236328125
0.0133755411952734,0.12860393524169922,2423.145751953125,2423.287841796875
0.013270601630210876,0.1261119395494461,2417.5556640625,2417.695068359375
0.013203351758420467,0.12567606568336487,2412.29443359375,2412.433349609375
0.013118940405547619,0.1251848340034485,2407.32177734375,2407.4599609375
0.013058728538453579,0.1238461583852768,2402.6376953125,2402.774658203125
0.013152527622878551,0.12459926307201385,2398.227294921875,2398.364990234375
0.012975664809346199,0.12470131367444992,2394.05615234375,2394.19384765625
0.012756746262311935,0.12267887592315674,2390.1328125,2390.268310546875
0.012857074849307537,0.12379441410303116,2386.443603515625,2386.580322265625
0.01285959780216217,0.12282796949148178,2382.97802734375,2383.11376953125
0.012782782316207886,0.12215225398540497,2379.731689453125,2379.86669921875
0.012640140950679779,0.12017796188592911,2376.697265625,2376.830078125
0.012681248597800732,0.11999581009149551,2373.851318359375,2373.98388671875
0.012696023099124432,0.12116019427776337,2371.184814453125,2371.318603515625
0.012498870491981506,0.11950808763504028,2368.6875,2368.819580078125
0.012696581892669201,0.11704716831445694,2366.351318359375,2366.48095703125
0.012456845492124557,0.11823271214962006,2364.166748046875,2364.29736328125
0.012565618380904198,0.1169387698173523,2362.126953125,2362.25634765625
0.012432640418410301,0.11732380837202072,2360.22216796875,2360.351806640625
0.0123496875166893,0.1178550273180008,2358.4453125,2358.575439453125
0.012226102873682976,0.11681309342384338,2356.78662109375,2356.915771484375
0.012321814894676208,0.11632896959781647,2355.239501953125,2355.3681640625
0.012204570695757866,0.11399716138839722,2353.79736328125,2353.923583984375
0.012167926877737045,0.11819835007190704,2352.451904296875,2352.582275390625
0.012038997374475002,0.11532668769359589,2351.19677734375,2351.32421875
0.012118902057409286,0.11464371532201767,2350.02734375,2350.154052734375
