l2,percep,p-norm,item
0.013387566432356834,0.2021006941795349,3540.1865234375,3540.402099609375
0.011486710980534554,0.18152517080307007,3409.27490234375,3409.468017578125
0.010183962062001228,0.1658627837896347,3287.812255859375,3287.98828125
0.009201174601912498,0.15611054003238678,3175.63818359375,3175.803466796875
0.008587924763560295,0.15014469623565674,3072.54345703125,3072.7021484375
0.007939844392240047,0.14491797983646393,2977.96435546875,2978.1171875
0.00754087558016181,0.14093637466430664,2891.352294921875,2891.500732421875
0.00726255401968956,0.13727805018424988,2811.87548828125,2812.02001953125
0.007031518500298262,0.1337616741657257,2738.659912109375,2738.80078125
0.006661970168352127,0.1283179372549057,2670.906982421875,2671.0419921875
0.006408564746379852,0.12727989256381989,2607.929931640625,2608.063720703125
0.006356181111186743,0.12411549687385559,2549.265380859375,2549.395751953125
0.006139261648058891,0.12099497765302658,2494.58984375,2494.717041015625
0.006036244332790375,0.11745651066303253,2443.611083984375,2443.734619140625
0.005826878827065229,0.11594530194997787,2395.990966796875,2396.11279296875
0.005722956266254187,0.11490300297737122,2351.5087890625,2351.62939453125
0.005481991916894913,0.11271931231021881,2309.824951171875,2309.943115234375
0.005314822308719158,0.11112599074840546,2270.640625,2270.757080078125
0.0051091518253088,0.10917685180902481,2233.72802734375,2233.84228515625
0.005006052553653717,0.10918881744146347,2198.81005859375,2198.92431640625
0.004811151418834925,0.10584268718957901,2165.543212890625,2165.65380859375
0.004666206426918507,0.10401269048452377,2133.716796875,2133.825439453125
0.004567974712699652,0.10349778831005096,2103.13671875,2103.244873046875
0.004497447982430458,0.102889284491539,2073.609619140625,2073.717041015625
0.00433776481077075,0.09964510053396225,2044.9874267578125,2045.0914306640625
0.0043131522834300995,0.10077433288097382,2017.244140625,2017.3492431640625
0.004205351695418358,0.09738790988922119,1990.358154296875,1990.459716796875
0.00399412214756012,0.09819283336400986,1964.3717041015625,1964.473876953125
0.004069323651492596,0.09714073687791824,1939.3416748046875,1939.44287109375
0.0038741666357964277,0.09471737593412399,1915.318603515625,1915.417236328125
0.0037772180512547493,0.09361065179109573,1892.4063720703125,1892.5037841796875
0.0037904269993305206,0.09458848088979721,1870.563720703125,1870.662109375
0.0037879960145801306,0.0907377079129219,1849.806884765625,1849.9013671875
0.0037577785551548004,0.09359404444694519,1830.13671875,1830.234130859375
0.0036943235900253057,0.09143315255641937,1811.5152587890625,1811.6103515625
0.0037518932949751616,0.09107822179794312,1793.892822265625,1793.9876708984375
0.0037292977795004845,0.090635746717453,1777.2188720703125,1777.313232421875
0.0036143530160188675,0.09013070911169052,1761.4185791015625,1761.5123291015625
0.003647812409326434,0.08907915651798248,1746.443603515625,1746.536376953125
0.0035515620838850737,0.0901704728603363,1732.2667236328125,1732.3604736328125
0.0034934235736727715,0.08809742331504822,1718.8592529296875,1718.9508056640625
0.0035051293671131134,0.08798062056303024,1706.2120361328125,1706.303466796875
0.003415678394958377,0.0854257345199585,1694.3216552734375,1694.4105224609375
0.0034640401136130095,0.08606280386447906,1683.164794921875,1683.2542724609375
0.003346807789057493,0.0868501141667366,1672.7222900390625,1672.8125
0.0033485605381429195,0.08638782799243927,1662.9666748046875,1663.056396484375
0.0032965231221169233,0.08593390136957169,1653.8717041015625,1653.9609375
0.0032473669853061438,0.08403526991605759,1645.404296875,1645.4915771484375
0.0032514880876988173,0.08487509191036224,1637.528076171875,1637.6162109375
