ce_loss,style_loss,
0.6371192336082458,0.0004247038159519434,
0.602591872215271,0.0005148687632754445,
0.5795310735702515,0.00047889776760712266,
0.5665696263313293,0.0006072046235203743,
0.5558599829673767,0.0005568272317759693,
0.5382640361785889,0.0007552904426120222,
0.5112779140472412,0.0007810122915543616,
0.4959009885787964,0.0010374371195212007,
0.48407885432243347,0.0011288985842838883,
0.46986109018325806,0.0012782432604581118,
0.46365392208099365,0.0016307461773976684,
0.4481305480003357,0.0016975918551906943,
0.44478273391723633,0.0020371137652546167,
0.4341668486595154,0.0020007656421512365,
0.43207263946533203,0.00220085890032351,
0.429939329624176,0.0020629160571843386,
0.4190689027309418,0.002247888594865799,
0.41630861163139343,0.002275743056088686,
0.42075806856155396,0.0024498216807842255,
0.4187631905078888,0.002566443057730794,
0.4150688946247101,0.002412116853520274,
0.40688514709472656,0.002667904831469059,
0.40865832567214966,0.0028887176886200905,
0.4031534492969513,0.002861557062715292,
0.39460861682891846,0.0028258678503334522,
0.39199137687683105,0.0029656249098479748,
0.38503119349479675,0.0029924234841018915,
0.38243865966796875,0.0029128689784556627,
0.3777373731136322,0.0031569029670208693,
0.3748863935470581,0.0032886015251278877,
0.3742002844810486,0.0031745771411806345,
0.375343918800354,0.0032833002042025328,
0.3704805374145508,0.0034704802092164755,
0.36722663044929504,0.0033325818367302418,
0.3650336265563965,0.0035447527188807726,
0.3619953989982605,0.003629098180681467,
0.3597644567489624,0.0038170868065208197,
0.35828161239624023,0.004039247985929251,
0.35494863986968994,0.0041056410409510136,
0.3501865267753601,0.004259077832102776,
0.34949225187301636,0.004473915323615074,
0.3469247817993164,0.004753892309963703,
0.33922064304351807,0.004872077144682407,
0.3417571187019348,0.005072079133242369,
0.33270883560180664,0.0053867618553340435,
0.3311738669872284,0.005759011954069138,
0.3292219638824463,0.005936298053711653,
0.327386736869812,0.005981895141303539,
0.3186284005641937,0.006381550803780556,
0.3203795850276947,0.0065674977377057076,
0.31625136733055115,0.006733214482665062,
0.31351011991500854,0.007107522804290056,
0.30936485528945923,0.007271455135196447,
0.30614858865737915,0.007463196292519569,
0.3018830418586731,0.008134467527270317,
0.29897385835647583,0.008763231337070465,
0.2937711179256439,0.009084612131118774,
0.29011285305023193,0.009441593661904335,
0.2883521318435669,0.009948648512363434,
0.2865883708000183,0.010129955597221851,
0.2828945815563202,0.010290080681443214,
0.28230154514312744,0.010444565676152706,
0.27272772789001465,0.011771746911108494,
0.27186697721481323,0.011771746911108494,
0.2703894376754761,0.011771746911108494,
0.2710208296775818,0.011771746911108494,
0.27091094851493835,0.011771746911108494,
0.268930047750473,0.011771746911108494,
0.26680850982666016,0.011771746911108494,
0.2681826651096344,0.011771746911108494,
0.26810842752456665,0.011771746911108494,
0.2677602171897888,0.011771746911108494,
0.2657586932182312,0.011771746911108494,
0.2649534344673157,0.011771746911108494,
0.2642453908920288,0.011771746911108494,
0.2621583044528961,0.011771746911108494,
0.2656621038913727,0.011771746911108494,
0.26276695728302,0.011771746911108494,
0.26122087240219116,0.011771746911108494,
0.2601654529571533,0.011771746911108494,
0.26142337918281555,0.011771746911108494,
0.26187825202941895,0.011771746911108494,
0.2610951066017151,0.011771746911108494,
0.2583014965057373,0.011771746911108494,
0.2590250074863434,0.011771746911108494,
0.2596469521522522,0.011771746911108494,
0.2588426470756531,0.011771746911108494,
0.2575140595436096,0.011771746911108494,
0.25881046056747437,0.011771746911108494,
0.2595062255859375,0.011771746911108494,
0.2591761350631714,0.011771746911108494,
0.25832825899124146,0.011771746911108494,
0.25777292251586914,0.011771746911108494,
0.25811082124710083,0.011771746911108494,
0.25627225637435913,0.011771746911108494,
0.25973495841026306,0.011771746911108494,
0.25865280628204346,0.011771746911108494,
0.2570715546607971,0.011771746911108494,
0.25568386912345886,0.011771746911108494,
0.25566765666007996,0.011771746911108494,
0.25657832622528076,0.011771746911108494,
0.2561768591403961,0.011771746911108494,
0.25676506757736206,0.011771746911108494,
0.25737643241882324,0.011771746911108494,
0.2561054825782776,0.011771746911108494,
0.2575923204421997,0.011771746911108494,
0.2563464641571045,0.011771746911108494,
0.25483301281929016,0.011771746911108494,
0.2555360198020935,0.011771746911108494,
0.25488781929016113,0.011771746911108494,
0.2537255883216858,0.011771746911108494,
0.25592470169067383,0.011771746911108494,
0.25606608390808105,0.011771746911108494,
0.2538573741912842,0.011771746911108494,
0.2534143626689911,0.011771746911108494,
0.25529390573501587,0.011771746911108494,
0.25350743532180786,0.011771746911108494,
0.25155311822891235,0.011771746911108494,
0.253528356552124,0.011771746911108494,
0.2531336545944214,0.011771746911108494,
0.2544342875480652,0.011771746911108494,
0.25387042760849,0.011771746911108494,
0.2534756660461426,0.011771746911108494,
0.2550087571144104,0.011771746911108494,
0.2551213502883911,0.011771746911108494,
0.25267237424850464,0.011771746911108494,
0.2519634962081909,0.011771746911108494,
0.25225797295570374,0.011771746911108494,
0.25056490302085876,0.011771746911108494,
0.2543404698371887,0.011771746911108494,
0.25342047214508057,0.011771746911108494,
0.25187385082244873,0.011771746911108494,
0.2524833679199219,0.011771746911108494,
0.25284600257873535,0.011771746911108494,
0.25373736023902893,0.011771746911108494,
0.2505854666233063,0.011771746911108494,
0.25075846910476685,0.011771746911108494,
0.25134366750717163,0.011771746911108494,
0.25130483508110046,0.011771746911108494,
0.2511841058731079,0.011771746911108494,
0.25049692392349243,0.011771746911108494,
0.2522504925727844,0.011771746911108494,
0.24967724084854126,0.011771746911108494,
0.25039753317832947,0.011771746911108494,
0.24832794070243835,0.011771746911108494,
0.2510191798210144,0.011771746911108494,
0.2503814101219177,0.011771746911108494,
0.2500593662261963,0.011771746911108494,
0.24871881306171417,0.011771746911108494,
0.25030598044395447,0.011771746911108494,
0.24963022768497467,0.011771746911108494,
0.24949729442596436,0.011771746911108494,
0.2493181675672531,0.011771746911108494,
0.2495374083518982,0.011771746911108494,
0.2507576644420624,0.011771746911108494,
0.2489694356918335,0.011771746911108494,
0.24933123588562012,0.011771746911108494,
0.24938160181045532,0.011771746911108494,
0.2489626407623291,0.011771746911108494,
0.24819040298461914,0.011771746911108494,
0.2503099739551544,0.011771746911108494,
0.2478550374507904,0.011771746911108494,
0.24791455268859863,0.011771746911108494,
0.2483806014060974,0.011771746911108494,
0.2498268038034439,0.011771746911108494,
0.2468734085559845,0.011771746911108494,
0.2473762333393097,0.011771746911108494,
0.24680520594120026,0.011771746911108494,
0.24815717339515686,0.011771746911108494,
0.24701949954032898,0.011771746911108494,
0.24815793335437775,0.011771746911108494,
0.24630358815193176,0.011771746911108494,
0.24607792496681213,0.011771746911108494,
0.24661608040332794,0.011771746911108494,
0.24756720662117004,0.011771746911108494,
0.2473093867301941,0.011771746911108494,
0.24792805314064026,0.011771746911108494,
0.24922175705432892,0.011771746911108494,
0.246291384100914,0.011771746911108494,
0.24660232663154602,0.011771746911108494,
0.247314915060997,0.011771746911108494,
0.2465430498123169,0.011771746911108494,
0.24653974175453186,0.011771746911108494,
0.248471200466156,0.011771746911108494,
0.24478937685489655,0.011771746911108494,
0.2461724579334259,0.011771746911108494,
0.2456202208995819,0.011771746911108494,
0.24458086490631104,0.011771746911108494,
0.24634166061878204,0.011771746911108494,
0.24465233087539673,0.011771746911108494,
0.24428831040859222,0.011771746911108494,
0.24472646415233612,0.011771746911108494,
0.24621567130088806,0.011771746911108494,
0.24482564628124237,0.011771746911108494,
0.24398377537727356,0.011771746911108494,
0.2441996932029724,0.011771746911108494,
0.2436058223247528,0.011771746911108494,
0.24300740659236908,0.011771746911108494,
0.24535688757896423,0.011771746911108494,
0.24540571868419647,0.011771746911108494,
0.24387240409851074,0.011771746911108494,
0.24336516857147217,0.011771746911108494,
0.2424313873052597,0.011771746911108494,
0.24326258897781372,0.011771746911108494,
0.24406829476356506,0.011771746911108494,
0.2439034879207611,0.011771746911108494,
0.24353571236133575,0.011771746911108494,
0.24375848472118378,0.011771746911108494,
0.2431999295949936,0.011771746911108494,
0.24299801886081696,0.011771746911108494,
0.24172911047935486,0.011771746911108494,
0.24200408160686493,0.011771746911108494,
0.24324803054332733,0.011771746911108494,
0.24230673909187317,0.011771746911108494,
0.24210000038146973,0.011771746911108494,
0.2413470447063446,0.011771746911108494,
0.24415689706802368,0.011771746911108494,
0.2436998337507248,0.011771746911108494,
0.24128110706806183,0.011771746911108494,
0.2416745275259018,0.011771746911108494,
0.24183806777000427,0.011771746911108494,
0.24239319562911987,0.011771746911108494,
0.24127744138240814,0.011771746911108494,
0.24154765903949738,0.011771746911108494,
0.24212440848350525,0.011771746911108494,
0.24191370606422424,0.011771746911108494,
0.24006348848342896,0.011771746911108494,
0.24147528409957886,0.011771746911108494,
0.24145612120628357,0.011771746911108494,
0.24117687344551086,0.011771746911108494,
0.24246971309185028,0.011771746911108494,
0.24091145396232605,0.011771746911108494,
0.24303393065929413,0.011771746911108494,
